clues,cl_treatmentArm,cl_cov_movi,cl_cov_telcel,cl_cov_moviPct,cl_cov_telcelPct,cl_inst_clCat,cl_ent_clave_clCat,cl_ent_nombre_clCat,cl_jur_clave_clCat,cl_jur_nombre_clCat,cl_mun_clave_clCat,cl_mun_nombre_clCat,cl_loc_clave_clCat,cl_loc_nombre_clCat,cl_clase_nombre_clCat,cl_tipo_nombre_clCat,cl_nombre_clCat,cl_domicilio_clCat,cl_cp_clCat,cl_longitude,cl_latitude,cl_altitude
MCSSA006495,0,1,1,1,1,SSA,15,MÉXICO,8,TENANCINGO,88,TENANCINGO,35,SAN JUAN XOCHIACA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,SAN JUAN XOCHIACA,DOMICILIO CONOCIDO   BARRIO DE LA CRUZ ,52400,-99.54111111,19.01027778,2330
MCSSA006594,1,1,1,1,0.982388973,SSA,15,MÉXICO,4,TENANGO DEL VALLE,90,TENANGO DEL VALLE,36,SAN PEDRO TLANIXCO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,SAN PEDRO TLANIXCO,ZARAGOZA SIN NÚMERO 0 CENTRO CARRETERA SANTIAGÜITO CUAUXTENCO- IXTAPAN DE LA SAL,52330,-99.65194444,19.06305556,2810
MCSSA006606,0,1,1,1,1,SSA,15,MÉXICO,4,TENANGO DEL VALLE,90,TENANGO DEL VALLE,37,SAN PEDRO ZICTEPEC,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,ZICTEPEC,DOMICILIO CONOCIDO SIN NÚMERO  LOS MANANTIALES ,52300,-99.57722222,19.03444444,2550
MCSSA006611,3,1,1,1,1,SSA,15,MÉXICO,4,TENANGO DEL VALLE,90,TENANGO DEL VALLE,38,SANTA MARÍA JAJALPA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,SANTA MARÍA JAJALPA,GALEANA SIN NÚMERO 0 CENTRO GALEANA Y LIBERTAD,52320,-99.53583333,19.11166667,2580
MCSSA006664,0,1,1,1,1,SSA,15,MÉXICO,11,CUAUTITLÁN,91,TEOLOYUCAN,29,SANTA MARÍA CALIACAC,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,SANTA MARÍA CALIACAC,BUENAVISTA SIN NÚMERO   ,54770,-99.17805556,19.7825,2240
MCSSA006710,2,1,1,1,1,SSA,15,MÉXICO,13,TEOTIHUACÁN,92,TEOTIHUACÁN,19,SAN LORENZO TLALMIMILOLPAN,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,SAN LORENZO TLALMIMILOLPAN,DEL ARTE A UN COSTADO DEL CAMPO DE FUTBOL SIN NÚMERO   ,55840,-98.87305556,19.66527778,2280
MCSSA006763,2,1,1,1,1,SSA,15,MÉXICO,19,TEXCOCO,93,TEPETLAOXTOC,13,SAN PEDRO CHIAUTZINGO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,SAN PEDRO CHIAUTZINGO,AVENIDA GASEODUCTO SIN NÚMERO   ,56070,-98.78555556,19.56916667,2450
MCSSA006804,3,1,1,1,1,SSA,15,MÉXICO,11,CUAUTITLÁN,95,TEPOTZOTLÁN,1,TEPOTZOTLÁN,UNIDAD DE CONSULTA EXTERNA,CENTROS AVANZADOS DE ATENCIÓN PRIMARIA A LA SALUD (CAAPS),CEAPS TEPOZOTLAN NICOLÁS BRAVO,AVENIDA BENITO JUÁREZ 34  TLACATECO ,54600,-99.22361111,19.71611111,2300
MCSSA006816,1,1,1,0.95596081,1,SSA,15,MÉXICO,11,CUAUTITLÁN,95,TEPOTZOTLÁN,5,CAÑADA DE CISNEROS,UNIDAD DE CONSULTA EXTERNA,URBANO DE 02 NÚCLEOS BÁSICOS,CAÑADA DE CISNEROS,AVENIDA PRINCIPAL CASI ESQUINA HIDALGO JUNTO A LA IGLESIA SIN NÚMERO   ,54600,-99.33611111,19.69555556,2441
MCSSA006973,3,1,1,1,1,SSA,15,MÉXICO,19,TEXCOCO,,TEXCOCO,29,SAN MIGUEL COATLINCHÁN,UNIDAD DE CONSULTA EXTERNA,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,SAN MIGUEL COATLINCHAN,5 DE FEBRERO SIN NÚMERO   ,56250,-98.87222222,19.44888889,2300
MCSSA006990,2,1,1,1,1,SSA,15,MÉXICO,19,TEXCOCO,,TEXCOCO,32,SAN PABLO IXAYOC,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,SAN PABLO IXAYOC,JUNTO A LA PRIMARIA    ,56240,-98.79388889,19.47138889,2600
MCSSA007212,2,1,1,1,1,SSA,15,MÉXICO,3,JILOTEPEC,102,TIMILPAN,14,TERCERA MANZANA DE ZARAGOZA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,ZARAGOZA,CERCA DE LA ESCUELA PRIMARIA    ,50509,-99.75277778,19.89555556,2658
MCSSA007224,0,1,1,1,1,SSA,15,MÉXICO,16,AMECAMECA,103,TLALMANALCO,1,TLALMANALCO DE VELÁZQUEZ,UNIDAD DE CONSULTA EXTERNA,CENTROS AVANZADOS DE ATENCIÓN PRIMARIA A LA SALUD (CAAPS),CEAPS TLALMANALCO EPIGMENIO DE LA PIEDRA,AVENIDA MIRADOR 40   ,56700,-98.8025,19.20444444,2400
MCSSA007323,2,1,1,1,1,SSA,15,MÉXICO,14,TLALNEPANTLA,104,TLALNEPANTLA DE BAZ,1,TLALNEPANTLA,UNIDAD DE CONSULTA EXTERNA,URBANO DE 05 NÚCLEOS BÁSICOS,SAN PEDRO BARRIENTOS,AVENIDA MÉXICO 68 SIN NÚMERO  SAN PEDRO BARRIENTOS ,54010,-99.19472222,19.53666667,2250
MCSSA007335,1,1,1,1,1,SSA,15,MÉXICO,14,TLALNEPANTLA,104,TLALNEPANTLA DE BAZ,1,TLALNEPANTLA,UNIDAD DE CONSULTA EXTERNA,URBANO DE 06 NÚCLEOS BÁSICOS,LÁZARO CÁRDENAS III,ASOCIACIÓN DE EXCURSIONISMO DEL D.F. SIN NÚMERO  LAZARO CÁRDENAS 2A. SECCIÓN ,54189,-99.19472222,19.53666667,2250
MCSSA007405,1,1,1,1,1,SSA,15,MÉXICO,14,TLALNEPANTLA,104,TLALNEPANTLA DE BAZ,1,TLALNEPANTLA,UNIDAD DE CONSULTA EXTERNA,URBANO DE 10 NÚCLEOS BÁSICOS,SANTA CECILIA,PRIVADA DE UXMAL Y PIRÁMIDE DE TAJÍN SIN NÚMERO   ,54130,-99.19472222,19.53666667,2250
MCSSA007410,1,1,1,0.98171562,1,SSA,15,MÉXICO,14,TLALNEPANTLA,104,TLALNEPANTLA DE BAZ,1,TLALNEPANTLA,UNIDAD DE CONSULTA EXTERNA,URBANO DE 09 NÚCLEOS BÁSICOS,SAN JUANICO,LERDO DE TEJADA SIN NÚMERO  SAN JUAN IXHUATEPEC ,54180,-99.19472222,19.53666667,2250
MCSSA007422,3,1,1,1,1,SSA,15,MÉXICO,14,TLALNEPANTLA,104,TLALNEPANTLA DE BAZ,1,TLALNEPANTLA,UNIDAD DE CONSULTA EXTERNA,URBANO DE 12 NÚCLEOS BÁSICOS Y MÁS,SAN LUCAS PATONI,EMILIANO ZAPATA SIN NÚMERO  SAN LUCAS PATONI ,54100,-99.19472222,19.53666667,2250
MCSSA007434,0,1,1,1,1,SSA,15,MÉXICO,14,TLALNEPANTLA,104,TLALNEPANTLA DE BAZ,1,TLALNEPANTLA,UNIDAD DE CONSULTA EXTERNA,URBANO DE 12 NÚCLEOS BÁSICOS Y MÁS,DR. JORGE JIMÉNEZ CANTU,CERRO GORDO Y NEVADO DE TOLUCA   JORGE JIM ,54190,-99.19472222,19.53666667,2250
MCSSA007533,0,1,1,0.501326859,1,SSA,15,MÉXICO,7,TEJUPILCO,105,TLATLAYA,74,SAN ANTONIO DEL ROSARIO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,SAN ANTONIO DEL ROSARIO,CUAUHTÉMOC FRENTE AL JARDÍN DE NIÑOS SIN NÚMERO 0 SAN ANTONIO DEL ROSARIO SIN NOMBRE ZONA RURAL,51550,-100.31,18.39944444,360
MCSSA007550,2,0,1,0,0.81109643,SSA,15,MÉXICO,7,TEJUPILCO,105,TLATLAYA,77,SAN JUAN TETITLÁN,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,SAN JUAN TETITLAN,CALLE SIN NOMBRE SIN NÚMERO 0 SAN JUAN TETITLAN SIN NOMBRE ZONA RURAL,51500,-100.1988889,18.60805556,1480
MCSSA007690,2,1,1,1,1,SSA,15,MÉXICO,5,TOLUCA,106,TOLUCA,1,TOLUCA DE LERDO,UNIDAD DE CONSULTA EXTERNA,URBANO DE 12 NÚCLEOS BÁSICOS Y MÁS,TOLUCA COLONIA REFORMA,ISABEL LA CATOLICA 308 NORTE  REFORMA ,50070,-99.65388889,19.29222222,2680
MCSSA007755,0,1,1,1,1,SSA,15,MÉXICO,5,TOLUCA,106,TOLUCA,62,SAN ANDRÉS CUEXCONTITLÁN,UNIDAD DE CONSULTA EXTERNA,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,SAN ANDRÉS CUEXCONTITLAN,MIGUEL HIDALGO SIN NÚMERO  SECCIÓN 2A. ,50200,-99.62555556,19.35444444,2590
MCSSA007772,0,1,1,1,1,SSA,15,MÉXICO,5,TOLUCA,106,TOLUCA,70,SAN FELIPE TLALMIMILOLPAN,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,SAN FELIPE TLALMIMILOLPAN,AVENIDA DE LA CRUZ SIN NÚMERO   ,50261,-99.64194444,19.23666667,2720
MCSSA007784,3,1,1,1,1,SSA,15,MÉXICO,5,TOLUCA,106,TOLUCA,73,SAN JUAN TILAPA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,SAN JUAN TILAPA,PLAZA HIDALGO 50  SAN JUAN TILAPA ,50290,-99.65888889,19.21888889,2780
MCSSA007801,0,1,1,1,1,SSA,15,MÉXICO,5,TOLUCA,106,TOLUCA,84,SAN PEDRO TOTOLTEPEC,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,SAN PEDRO TOTOLTEPEC,5 FEBRERO ENTRE ADOLFO LÓPEZ MATEOS Y SAN PEDRO TOTOLTEPEC SIN NÚMERO   ,50200,-99.57222222,19.31083333,2585
MCSSA007825,0,1,1,1,1,SSA,15,MÉXICO,5,TOLUCA,106,TOLUCA,97,SANTIAGO TLACOTEPEC,UNIDAD DE CONSULTA EXTERNA,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,SANTIAGO TLACOTEPEC,CUAUHTÉMOC 100  SANTIAGO TLACOTEPEC ,50270,-99.67083333,19.22388889,2820
MCSSA007830,3,1,1,1,1,SSA,15,MÉXICO,5,TOLUCA,106,TOLUCA,98,TLACHALOYA PRIMERA SECCIÓN,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,TLACHALAYO 1A. SECCIÓN,MANUEL RINCON SIN NÚMERO   ,50270,-99.6625,19.44777778,2580
MCSSA007842,0,1,1,1,1,SSA,15,MÉXICO,5,TOLUCA,106,TOLUCA,,TLACHALOYA SEGUNDA SECCIÓN,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,TLACHALOYA 2A.SECCIÓN,LÁZARO CÁRDENAS SIN NÚMERO  CENTRO ,50270,-99.66305556,19.45972222,2580
MCSSA007854,1,1,1,1,1,SSA,15,MÉXICO,5,TOLUCA,106,TOLUCA,112,SAN MIGUEL TOTOLTEPEC,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,SAN MIGUEL TOTOLTEPEC,AVENIDA MANUEL ÁVILA CAMACHO SIN NÚMERO   ,50200,-99.57361111,19.32666667,2580
MCSSA007924,0,1,1,1,1,SSA,15,MÉXICO,8,TENANCINGO,107,TONATICO,10,EL TERRERO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,EL TERRERO,CARRETERA FEDERAL TONATICO-PIEDRAS NEGRAS KM. 55    ,51950,-99.64444444,18.79083333,1620
MCSSA007936,0,1,1,1,1,SSA,15,MÉXICO,11,CUAUTITLÁN,108,TULTEPEC,1,TULTEPEC,UNIDAD DE CONSULTA EXTERNA,URBANO DE 02 NÚCLEOS BÁSICOS,SANTA MARÍA TULTEPEC,CUAUHTÉMOC SIN NÚMERO  GUADALUPE ,54960,-99.12805556,19.685,2250
MCSSA007970,0,1,1,1,1,SSA,15,MÉXICO,11,CUAUTITLÁN,109,TULTITLÁN,25,SAN PABLO DE LAS SALINAS,UNIDAD DE CONSULTA EXTERNA,URBANO DE 05 NÚCLEOS BÁSICOS,SAN PABLO DE LAS SALINAS,BENITO JUÁREZ SIN NÚMERO   ,54930,-99.09166667,19.66555556,2250
MCSSA008011,3,1,1,0.893668771,1,SSA,15,MÉXICO,9,VALLE DE BRAVO,110,VALLE DE BRAVO,12,COLORINES,UNIDAD DE CONSULTA EXTERNA,CENTROS AVANZADOS DE ATENCIÓN PRIMARIA A LA SALUD (CAAPS),CEAPS COLORINES,FRANCISCO PÉREZ RIOS SIN NÚMERO  CENTRO ,51230,-100.2163889,19.17638889,1620
MCSSA008023,0,1,1,0.923009336,1,SSA,15,MÉXICO,9,VALLE DE BRAVO,110,VALLE DE BRAVO,15,CUADRILLA DE DOLORES,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,CUADRILLA DE DOLORES,FRENTE AL AUDITORIO    ,51200,-100.0680556,19.12972222,2240
MCSSA008076,0,1,1,1,1,SSA,15,MÉXICO,9,VALLE DE BRAVO,111,VILLA DE ALLENDE,13,EL JACAL,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,EL JACAL,JUNTO A LA ESCUELA PRIMARIA    ,51000,-100.0897222,19.405,2520
MCSSA008146,3,1,1,1,1,SSA,15,MÉXICO,9,VALLE DE BRAVO,111,VILLA DE ALLENDE,34,SAN PABLO MALACATEPEC,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,SAN PABLO MALACATEPEC,JUNTO A LA IGLESIA    ,51000,-100.1575,19.3675,2380
MCSSA008192,0,0,1,0,1,SSA,15,MÉXICO,3,JILOTEPEC,112,VILLA DEL CARBÓN,13,LLANO DE ZACAPEXCO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,LLANO DEL ZACAPEXCO,JUNTO A LA ESCUELA PRIMARIA A LADO DE LA IGLESIA LLANO DE ZACAPEXCO    ,54330,-99.48472222,19.70416667,2610
MCSSA008216,3,1,1,,,SSA,15,MÉXICO,3,JILOTEPEC,112,VILLA DEL CARBÓN,20,PUEBLO NUEVO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,PUEBLO NUEVO,CERCA DE LA ESCUELA PRIMARIA    ,54340,-99.61972222,19.67416667,2782
MCSSA008221,0,0,1,0.262890488,1,SSA,15,MÉXICO,3,JILOTEPEC,112,VILLA DEL CARBÓN,23,SAN LUIS TAXHIMAY,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,SAN LUIS TAXHIMAY,A LADO DE LA IGLESIA JUNTO A LA ESCUELA PRIMARIA    ,54325,-99.39861111,19.84055556,2665
MCSSA008286,0,1,1,1,1,SSA,15,MÉXICO,8,TENANCINGO,113,VILLA GUERRERO,28,SANTIAGO OXTOTITLÁN,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,SANTIAGO OXTOTITLAN,FRANCISCO I. MADERO SUR SIN NÚMERO   ,51700,-99.66777778,18.96111111,2200
MCSSA008303,0,0,1,0,1,SSA,15,MÉXICO,8,TENANCINGO,113,VILLA GUERRERO,31,ZACANGO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,ZACANGO,FRENTE A LA IGLESIA SIN NÚMERO   ,51700,-99.69805556,18.95611111,2200
MCSSA008315,0,1,1,1,1,SSA,15,MÉXICO,8,TENANCINGO,113,VILLA GUERRERO,33,EJIDO DE LA FINCA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,EJIDO DE LA FINCA,JUNTO A LA IGLESIA SIN NÚMERO   ,51700,-99.62694444,18.8875,1810
MCSSA008344,2,1,1,1,1,SSA,15,MÉXICO,9,VALLE DE BRAVO,114,VILLA VICTORIA,4,LOS CEDROS,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,LOS CEDROS,A UN LADO DE LA IGLESIA    ,51096,-99.98805556,19.50166667,2600
MCSSA008431,0,1,1,1,1,SSA,15,MÉXICO,9,VALLE DE BRAVO,114,VILLA VICTORIA,30,SAN LUIS EL ALTO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,SAN LUIS EL ALTO,JUNTO A LA ESCUELA PRIMARIA    ,50960,-99.91944444,19.30305556,2940
MCSSA008455,0,1,1,1,1,SSA,15,MÉXICO,9,VALLE DE BRAVO,114,VILLA VICTORIA,35,SANTIAGO DEL MONTE,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,SANTIAGO DEL MONTE,JUNTO A BODEGA CONASUPO    ,50960,-99.945,19.40083333,2782
MCSSA008501,0,1,1,1,1,SSA,15,MÉXICO,9,VALLE DE BRAVO,114,VILLA VICTORIA,98,SAN AGUSTÍN ALTAMIRANO PRIMERA SECCIÓN,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,SAN AGUSTÍN ALTAMIRANO,JUNTO A LA TELESECUNSARIA    ,50960,-99.97222222,19.38166667,2800
MCSSA008513,2,1,1,1,1,SSA,15,MÉXICO,9,VALLE DE BRAVO,114,VILLA VICTORIA,127,SAN ANTONIO DEL RINCÓN,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,SAN ANTONIO DEL RINCÓN,A UN COSTADO DEL KINDER SIN NÚMERO   ,51960,-100,19.54527778,2798
MCSSA008554,2,1,1,1,1,SSA,15,MÉXICO,6,XONACATLÁN,115,XONACATLÁN,7,SANTIAGO TEJOCOTILLOS,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,SANTIAGO TEJOCOTILLOS,AVENIDA MÉXICO JUNTO A LA IGLESIA    ,52073,-99.45638889,19.43166667,2850
MCSSA008583,1,1,1,1,1,SSA,15,MÉXICO,8,TENANCINGO,117,ZACUALPAN,16,HUITZOLTEPEC,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,HUITZOLTEPEC,JUNTO A LA IGLESIA SIN NÚMERO   ,51800,-99.80083333,18.76777778,1960
MCSSA008653,0,0,1,0,1,SSA,15,MÉXICO,8,TENANCINGO,117,ZACUALPAN,54,LA COFRADÍA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,LA COFRADIA,JUNTO A LA TELESECUNDARIA    ,51800,-99.88083333,18.63972222,1350
MCSSA008670,0,1,1,1,1,SSA,15,MÉXICO,5,TOLUCA,118,ZINACANTEPEC,1,SAN MIGUEL ZINACANTEPEC,UNIDAD DE CONSULTA EXTERNA,URBANO DE 07 NÚCLEOS BÁSICOS,ZINACANTEPEC,CORREGIDORA SIN NÚMERO  BARRIO LA VERACRUZ ,51350,-99.73333333,19.28333333,2740
MCSSA008694,0,1,1,0.726690412,1,SSA,15,MÉXICO,5,TOLUCA,118,ZINACANTEPEC,30,LOMA ALTA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,LOMA ALTA,CARRETERA TOLUCA-SULTEPEC KM. 8    ,51370,-99.80638889,19.17138889,3431
MCSSA008706,0,1,1,1,1,SSA,15,MÉXICO,5,TOLUCA,118,ZINACANTEPEC,53,SAN ANTONIO ACAHUALCO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,SAN ANTONIO ACAHUALCO,5 DE FEBRERO JUNTO AL KINDER SIN NÚMERO   ,51360,-99.77361111,19.27666667,2810
MCSSA008776,3,1,1,1,1,SSA,15,MÉXICO,5,TOLUCA,118,ZINACANTEPEC,1,SAN MIGUEL ZINACANTEPEC,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,EMILIANO ZAPATA,AGUSTIN MILLAN ESQUIA MIGUEL HIDALGO SIN NÚMERO  EMILIANO ZAPATA ,51134,-99.73333333,19.28333333,2740
MCSSA008781,0,1,1,1,1,SSA,15,MÉXICO,8,TENANCINGO,119,ZUMPAHUACÁN,1,ZUMPAHUACÁN,UNIDAD DE CONSULTA EXTERNA,CENTROS AVANZADOS DE ATENCIÓN PRIMARIA A LA SALUD (CAAPS),CEAPS ZUMPAHUACAN,AVENIDA LÓPEZ MATEOS  BARRIO LA CABECERA SIN NÚMERO  CENTRO ,51980,-99.57861111,18.83638889,1660
MCSSA008810,3,1,1,1,1,SSA,15,MÉXICO,8,TENANCINGO,119,ZUMPAHUACÁN,8,SAN PABLO TEJALPA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,SAN PABLO TEJALPA,PLAZA CIVICA SIN NÚMERO   ,51980,-99.58916667,18.86861111,1720
MCSSA008822,0,1,1,0.967896461,0.967896461,SSA,15,MÉXICO,15,ZUMPANGO,120,ZUMPANGO,1,ZUMPANGO DE OCAMPO,UNIDAD DE CONSULTA EXTERNA,URBANO DE 03 NÚCLEOS BÁSICOS,ZUMPANGO DE OCAMPO,PLAZA ZARAGOZA 1 0 SANTIAGO 1A.SECCIÓN FEDERICO GÓMEZ Y RAMÓN CORONA,55600,-99.09916667,19.79694444,2250
MCSSA008851,1,1,1,1,1,SSA,15,MÉXICO,15,ZUMPANGO,120,ZUMPANGO,41,SAN BARTOLO CUAUTLALPAN,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,SAN BARTOLO CUAUTLALPAN,AVENIDA INSURGENTES Y CENTAURO DEL NORTE SIN NÚMERO   ,55600,-99.00944444,19.81305556,2510
MCSSA008904,0,1,1,1,1,SSA,15,MÉXICO,11,CUAUTITLÁN,121,CUAUTITLÁN IZCALLI,1,CUAUTITLÁN IZCALLI,UNIDAD DE CONSULTA EXTERNA,URBANO DE 03 NÚCLEOS BÁSICOS,SANTA MARÍA DE GUADALUPE,AVENIDA DEL ROSAL   SANTA MARÍA DE GUADALUPE ,54769,-99.21138889,19.64611111,2260
MCSSA008950,2,1,1,1,1,SSA,15,MÉXICO,16,AMECAMECA,122,VALLE DE CHALCO SOLIDARIDAD,1,XICO,UNIDAD DE CONSULTA EXTERNA,URBANO DE 09 NÚCLEOS BÁSICOS,COLONIA SANTIAGO,NORTE 21 ENTRE PONIENTE.3 Y 4 SIN NÚMERO  SANTIAGO ,56600,-98.93888889,19.29166667,2220
MCSSA008962,0,1,1,1,1,SSA,15,MÉXICO,16,AMECAMECA,122,VALLE DE CHALCO SOLIDARIDAD,1,XICO,UNIDAD DE CONSULTA EXTERNA,URBANO DE 12 NÚCLEOS BÁSICOS Y MÁS,SAN MIGUEL XICO,ORIENTE 6 ESQUINA SUR 19-A    ,56613,-98.93888889,19.29166667,2220
MCSSA008974,0,1,1,1,1,SSA,15,MÉXICO,16,AMECAMECA,122,VALLE DE CHALCO SOLIDARIDAD,1,XICO,UNIDAD DE CONSULTA EXTERNA,URBANO DE 12 NÚCLEOS BÁSICOS Y MÁS,COLONIA MARÍA ISABEL,NORTE 9 CASI ESQUINA AVENIDA CUAUHTÉMOC   MARIA ISABEL ,56600,-98.93888889,19.29166667,2220
MCSSA008986,3,1,1,1,1,SSA,15,MÉXICO,16,AMECAMECA,122,VALLE DE CHALCO SOLIDARIDAD,1,XICO,UNIDAD DE CONSULTA EXTERNA,URBANO DE 12 NÚCLEOS BÁSICOS Y MÁS,COLONIA SAN ISIDRO,NORTE 2 Y ORIENTE 14   SAN ISIDRO ,56600,-98.93888889,19.29166667,2220
MCSSA009324,3,1,1,1,1,SSA,15,MÉXICO,5,TOLUCA,106,TOLUCA,1,TOLUCA DE LERDO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,SAN BUENAVENTURA,IGNACIO LÓPEZ RAYON 206  SAN BUENAVENTURA ,50110,-99.65388889,19.29222222,2680
MCSSA009336,0,1,1,1,1,SSA,15,MÉXICO,5,TOLUCA,106,TOLUCA,1,TOLUCA DE LERDO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,SAN CRISTÓBAL HUICHOCHITLAN,INSURGENTES SIN NÚMERO  BARRIO LA TRINIDAD ,50110,-99.65388889,19.29222222,2680
MCSSA009382,2,1,1,1,1,SSA,15,MÉXICO,5,TOLUCA,106,TOLUCA,1,TOLUCA DE LERDO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,SANTA CRUZ ATZCAPOZALTONGO,PLAZA HIDALGO DETRÁS DE LA IGLESIA SIN NÚMERO  SANTA CRUZ ATZCAPOZALTONGO ,50030,-99.65388889,19.29222222,2680
MCSSA009394,0,1,1,1,1,SSA,15,MÉXICO,5,TOLUCA,106,TOLUCA,1,TOLUCA DE LERDO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,CRESPA 1A SECCIÓN,MARIANO ESCOBEDO SIN NÚMERO  BARRIO LA CRESPA ,51200,-99.65388889,19.29222222,2680
MCSSA009406,0,1,1,1,1,SSA,15,MÉXICO,5,TOLUCA,118,ZINACANTEPEC,1,SAN MIGUEL ZINACANTEPEC,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,SAN CRISTÓBAL TECOLIT,MOCTEZUMA 114  SAN CRISTOBAL TECOLIT ,51367,-99.73333333,19.28333333,2740
MCSSA009423,2,1,1,1,1,SSA,15,MÉXICO,6,XONACATLÁN,51,LERMA,26,SANTA MARÍA ATARASQUILLO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,SANTA MARÍA ATARASQUILLO,JUAN ALDAMA 128   ,52050,-99.46055556,19.32638889,2650
MCSSA009464,2,0,1,0,0.997293234,SSA,15,MÉXICO,7,TEJUPILCO,123,LUVIANOS,28,CAJA DE AGUA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CAJA DE AGUA,SOBRE LA CARRETERA LUVIANOS-ZACAZONAPAN SIN NÚMERO 0 CARRETERA LUVIANOS A SAN JUAN ACATITLÁN SIN NOMBRE ZONA RURAL,51400,-100.2925,18.96694444,1140
MCSSA009493,0,1,1,0.363013685,1,SSA,15,MÉXICO,7,TEJUPILCO,123,LUVIANOS,82,HERMILTEPEC (PEÑA BLANCA),UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,HERMILTEPEC,CONOCIDO FRENTE A LA IGLESIA SIN NÚMERO 0 HERMILTEPEC SIN NOMBRE ZONA RURAL,51400,-100.3711111,18.99166667,1220
